Reflux Flow,Reboiler Duty,Tray 24 Ethane Comp.,Tray 85 Temp.
320000.0,125.0,0.3234215573171812,-7.816533393226995
320000.0,125.0,0.3700830515176055,-7.643995206223314
320000.0,125.0,0.48973769912420034,-7.744583525783508
320000.0,125.0,0.5303349722386036,-7.869074855333078
320000.0,125.0,0.5342287590916576,-7.9862949371950815
320000.0,125.0,0.5339951768547571,-8.095269471713305
320000.0,125.0,0.5335473560795245,-8.195417013519018
320000.0,125.0,0.5332317925187018,-8.285086496621224
320000.0,125.0,0.5329499675140542,-8.365001962900529
320000.0,125.0,0.5326237814767035,-8.436166749235701
320000.0,125.0,0.5322315493173269,-8.499587604360022
320000.0,125.0,0.5317755693149501,-8.556009330634916
320000.0,125.0,0.5312643344377836,-8.605900004970906
320000.0,125.0,0.5307123117632573,-8.649881230331864
320000.0,125.0,0.5301348398228679,-8.688500380973087
320000.0,125.0,0.5295465618236899,-8.722113244107074
320000.0,125.0,0.5289615923402973,-8.751206487517305
320000.0,125.0,0.5283919844149211,-8.776221817285363
320000.0,125.0,0.5278486685935866,-8.797465340331287
320000.0,125.0,0.5273399937428136,-8.815347922447478
320000.0,125.0,0.5268721426675613,-8.830247149057916
320000.0,125.0,0.5264507250026864,-8.842440952873286
320000.0,125.0,0.5260782017112416,-8.852279391254433
320000.0,125.0,0.5257553711905182,-8.860080895499577
320000.0,125.0,0.5254830816773131,-8.866089522014747
320000.0,125.0,0.5252593509837962,-8.870589383800896
320000.0,125.0,0.525081281723377,-8.87383301368838
320000.0,125.0,0.5249464755877564,-8.876018358397847
320000.0,125.0,0.5248505323515088,-8.877357815320876
320000.0,125.0,0.5247888374138758,-8.878034218276715
320000.0,125.0,0.5247575071311101,-8.878192351630066
320000.0,125.0,0.5247515834239402,-8.877974576874164
320000.0,125.0,0.5247663835499569,-8.87749830778973
320000.0,125.0,0.5247979595000104,-8.876856506261554
320000.0,125.0,0.5248420631780574,-8.8761312283074
320000.0,125.0,0.5248949565312038,-8.875385816283897
320000.0,125.0,0.5249534978124275,-8.874669711304794
320000.0,125.0,0.5250147434718404,-8.874019347568408
320000.0,125.0,0.5250762835332166,-8.873458931706665
320000.0,125.0,0.5251361004484998,-8.87300623383113
320000.0,125.0,0.5251926117115908,-8.872667876172459
320000.0,125.0,0.5252446671549834,-8.872443898471397
320000.0,125.0,0.5252913135386343,-8.87233257269093
320000.0,125.0,0.5253320684887706,-8.87232464250915
320000.0,125.0,0.5253667328526589,-8.872408479614071
320000.0,125.0,0.5253951531665958,-8.87257310590105
320000.0,125.0,0.5254175655155009,-8.872803818698928
320000.0,125.0,0.5254343447553832,-8.87308616992547
320000.0,125.0,0.5254458204129125,-8.873407238599109
320000.0,125.0,0.5254525779526582,-8.873753394590254
320000.0,125.0,0.5254552309297182,-8.874112547293583
320000.0,125.0,0.5254543079624302,-8.874474059133803
320000.0,125.0,0.5254504622403257,-8.874828502483119
320000.0,125.0,0.5254443065737693,-8.875168278622851
320000.0,125.0,0.5254363655487704,-8.87548673847578
320000.0,125.0,0.5254271857771811,-8.875779296380397
320000.0,125.0,0.5254172436010893,-8.876042896347661
320000.0,125.0,0.5254069451989404,-8.876274848296768
320000.0,125.0,0.5253966549277211,-8.876474574309187
320000.0,125.0,0.5253866651984089,-8.876642479524035
320000.0,125.0,0.5253772245872655,-8.876778867998159
320000.0,125.0,0.525368512305728,-8.876885726863263
320000.0,125.0,0.5253606503984869,-8.876965473242656
320000.0,125.0,0.5253537417071176,-8.877020142448183
320000.0,125.0,0.5253478178393652,-8.877052843177426
320000.0,125.0,0.5253428778233945,-8.877066689753795
320000.0,125.0,0.5253389181753085,-8.877064318379478
320000.0,125.0,0.525335878431719,-8.87704885049099
320000.0,125.0,0.5253336843277355,-8.877023160567946
320000.0,125.0,0.5253322718822363,-8.876989680622232
320000.0,125.0,0.5253315423332098,-8.876950893277622
320000.0,125.0,0.5253313961973086,-8.876908932620367
320000.0,125.0,0.5253317484061455,-8.876865600849575
320000.0,125.0,0.5253324986985205,-8.876822488060075
320000.0,125.0,0.5253335549150977,-8.876780853249048
320000.0,125.0,0.5253348385506151,-8.876741754802904
320000.0,125.0,0.5253362703616713,-8.876705935064143
320000.0,125.0,0.5253377824811319,-8.876673885581242
320000.0,125.0,0.5253393172896308,-8.87664601364404
320000.0,125.0,0.5253408248761501,-8.876622420307076
320000.0,125.0,0.5253422661020757,-8.876603055477233
320000.0,125.0,0.5253436078944093,-8.876587868238223
320000.0,125.0,0.5253448282223686,-8.876576573916685
320000.0,125.0,0.525345912893179,-8.876568828023174
320000.0,125.0,0.5253468497243887,-8.876564328271908
320000.0,125.0,0.5253476374072196,-8.876562634933
320000.0,125.0,0.5253482792986337,-8.87656331037244
320000.0,125.0,0.5253487783957554,-8.876565979111387
320000.0,125.0,0.5253491454005567,-8.87657020914518
320000.0,125.0,0.5253493928775588,-8.876575607007954
320000.0,125.0,0.5253495315221877,-8.87658183713885
320000.0,125.0,0.5253495767409094,-8.87658856755685
320000.0,125.0,0.525349543661314,-8.876595517275453
320000.0,125.0,0.5253494451433491,-8.876602447333982
320000.0,125.0,0.5253492957168144,-8.87660915643268
320000.0,125.0,0.5253491088635426,-8.87661549032349
320000.0,125.0,0.5253488957589276,-8.876621318257747
320000.0,125.0,0.525348667425231,-8.87662655847095
320000.0,125.0,0.5253484331690472,-8.87663116294619
320000.0,125.0,0.5253482008867467,-8.87663509171028
320000.0,125.0,0.5253479771306204,-8.876638349605226
320000.0,125.0,0.5253477668947201,-8.87664096046394
320000.0,125.0,0.5253475743961596,-8.8766429452998
320000.0,125.0,0.525347402179875,-8.876644357641341
320000.0,125.0,0.525347251678385,-8.876645259569067
320000.0,125.0,0.5253471237601481,-8.87664569626667
320000.0,125.0,0.5253470184985658,-8.876645745157514
320000.0,125.0,0.5253469354485972,-8.876645467367902
320000.0,125.0,0.525346873153217,-8.876644924948849
320000.0,125.0,0.5253468296935994,-8.87664418062497
320000.0,125.0,0.5253468030973089,-8.876643291499327
320000.0,125.0,0.5253467916166489,-8.876642306287664
320000.0,125.0,0.5253467928891569,-8.87664127161705
320000.0,125.0,0.5253468046365725,-8.876640226297596
320000.0,125.0,0.5253468249117368,-8.876639203243151
320000.0,125.0,0.5253468515822813,-8.876638228954489
320000.0,125.0,0.5253468827493059,-8.8766373231941
320000.0,125.0,0.5253469167964909,-8.876636502620782
320000.0,125.0,0.5253469521943319,-8.87663577641113
320000.0,125.0,0.5253469876774145,-8.876635149093303
320000.0,125.0,0.5253470221725288,-8.87663462436912
320000.0,125.0,0.5253470549004052,-8.876634197651239
320000.0,125.0,0.5253470851462934,-8.876633869066705
320000.0,125.0,0.5253471123465365,-8.876633629273678
320000.0,125.0,0.5253471362782955,-8.876633470266743
320000.0,125.0,0.5253471568286993,-8.876633382679152
320000.0,125.0,0.5253471738964259,-8.87663335830957
320000.0,125.0,0.5253471875959137,-8.876633386571001
320000.0,125.0,0.5253471981203967,-8.876633457401951
320000.0,125.0,0.5253472056387364,-8.876633562208692
320000.0,125.0,0.5253472104659755,-8.87663369178589
320000.0,125.0,0.5253472129348002,-8.876633838020576
320000.0,125.0,0.5253472133306084,-8.87663399401051
320000.0,125.0,0.5253472120131878,-8.876634153367114
320000.0,125.0,0.525347209321849,-8.87663431087329
320000.0,125.0,0.5253472055462468,-8.87663446210581
320000.0,125.0,0.5253472009930816,-8.876634603691198
320000.0,125.0,0.5253471959311886,-8.876634733214303
320000.0,125.0,0.5253471905893019,-8.876634848642828
320000.0,125.0,0.5253471851765598,-8.8766349490697
320000.0,125.0,0.5253471798625994,-8.876635034214882
320000.0,125.0,0.525347174791149,-8.876635103862888
320000.0,125.0,0.5253471700696553,-8.876635158719395
320000.0,125.0,0.5253471657737045,-8.87663519979173
320000.0,125.0,0.5253471619668716,-8.876635227951294
320000.0,125.0,0.5253471586747573,-8.87663524467584
320000.0,125.0,0.5253471559025136,-8.876635251489057
320000.0,125.0,0.5253471536537964,-8.876635249697541
320000.0,125.0,0.525347151901668,-8.876635240896798
320000.0,125.0,0.52534715060975,-8.876635226574551
320000.0,125.0,0.5253471497465576,-8.876635208000186
320000.0,125.0,0.5253471492609086,-8.876635186488446
320000.0,125.0,0.5253471491005709,-8.87663516318021
320000.0,125.0,0.5253471492208016,-8.876635139045668
320000.0,125.0,0.5253471495677128,-8.87663511495104
320000.0,125.0,0.525347150091399,-8.876635091589522
320000.0,125.0,0.5253471507493039,-8.876635069547135
320000.0,125.0,0.5253471514977706,-8.876635049244223
320000.0,125.0,0.5253471522991459,-8.876635030963666
320000.0,125.0,0.5253471531214463,-8.876635014944116
320000.0,125.0,0.5253471539364422,-8.876635001257238
320000.0,125.0,0.5253471547217653,-8.876634989890126
320000.0,125.0,0.5253471554584294,-8.876634980830413
320000.0,125.0,0.5253471561332529,-8.876634973932532
320000.0,125.0,0.525347156737508,-8.876634969018186
320000.0,125.0,0.5253471572638996,-8.876634965930842
320000.0,125.0,0.5253471577107146,-8.876634964435658
320000.0,125.0,0.525347158078961,-8.876634964296189
320000.0,125.0,0.5253471583695858,-8.876634965310473
320000.0,125.0,0.5253471585878577,-8.87663496724141
320000.0,125.0,0.5253471587401763,-8.876634969870805
320000.0,125.0,0.5253471588320222,-8.876634973014882
320000.0,125.0,0.5253471588715013,-8.87663497648765
320000.0,125.0,0.5253471588666515,-8.876634980130197
320000.0,125.0,0.5253471588243966,-8.876634983808025
320000.0,125.0,0.52534715875269,-8.876634987405595
320000.0,125.0,0.5253471586587731,-8.876634990832093
320000.0,125.0,0.5253471585488559,-8.876634994011157
320000.0,125.0,0.5253471584290674,-8.87663499689322
320000.0,125.0,0.525347158304635,-8.876634999445972
320000.0,125.0,0.5253471581799686,-8.876635001643756
320000.0,125.0,0.5253471580588273,-8.876635003484623
320000.0,125.0,0.5253471579441035,-8.876635004977745
320000.0,125.0,0.5253471578382432,-8.876635006132013
320000.0,125.0,0.5253471577428257,-8.876635006973133
320000.0,125.0,0.5253471576587785,-8.876635007532215
320000.0,125.0,0.5253471575868653,-8.876635007835569
320000.0,125.0,0.5253471575270683,-8.87663500791912
320000.0,125.0,0.5253471574790071,-8.876635007819944
320000.0,125.0,0.525347157442313,-8.87663500756856
320000.0,125.0,0.525347157416022,-8.876635007200205
320000.0,125.0,0.5253471573990899,-8.876635006745154
320000.0,125.0,0.5253471573906002,-8.876635006231142
320000.0,125.0,0.5253471573893097,-8.876635005683072
320000.0,125.0,0.5253471573939539,-8.876635005123918
320000.0,125.0,0.5253471574035039,-8.876635004571153
320000.0,125.0,0.5253471574168069,-8.876635004040379
320000.0,125.0,0.5253471574328055,-8.876635003543912
